"id","external_link","external_link_text"
"132,466","http://realestate.boston.com/news/2016/08/09/urban-housing-unit-wi/","385-square-foot ‘urban housing unit’ will be on display at City Hall Plaza (Boston.com, Aug. 9, 2016)"
"132,471","https://nextcity.org/daily/entry/boston-tiny-house-tour-affordable-housing-crisis","Boston Teases 385 Square Feet of Help for Affordable Housing Crisis (Next City, Aug. 31, 2016)"
"132,476","http://www.dotnews.com/2016/tiny-home-model-set-stop-fields-corner","Tiny home model set for stop in Fields Corner (Dorchester Reporter, Sep. 8, 2016)"
"132,481","http://bostinno.streetwise.co/2016/10/11/its-time-mass-eased-zoning-requirements-on-micro-units/","The Case for Building Smaller (BostInno, Oct. 11, 2016)"
"132,486","http://baystatebanner.com/news/2016/oct/12/tiny-homes-coming-roxbury/","Tiny Homes Coming to Roxbury (Bay State Banner, Oct. 12, 2016)"
"132,491","https://ssir.org/articles/entry/the_moment_for_participatory_democracy","The Moment for Participatory Democracy (Stanford Social Innovation Review, April 19, 2017)"
"132,496","https://www.bloomberg.org/blog/big-benefits-one-tiny-house/","Big benefits from one tiny house (Bloomberg.org, May 11, 2017)"
"132,536","https://www.boston.gov/departments/neighborhood-development","Neighborhood Development"
"132,541","http://www.architects.org/","Boston Society of Architects/AIA"
"132,546","https://www.architects.org/foundation/about","BSA Foundation"
"132,556","https://medium.com/@newurbanmechs/testing-our-way-to-an-affordable-future-43a03fd5ae21","Testing Our Way to an Affordable Future (Medium, June 26, 2017)"
"132,561","https://medium.com/@newurbanmechs/more-than-one-winner-6ece609f0fe0","More than one winner (Medium, June 27, 2017)"
"132,566","http://jamaicaplaingazette.com/2016/11/11/city-launches-housing-innovation-competition-for-compact-living-units/","City launches housing innovation competition for compact living units (Jamaica Plain Gazette, Nov. 11, 2016)"
"132,571","http://baystatebanner.com/news/2016/nov/10/city-seeks-innovative-housing-proposals-roxbury/?page=2","City seeks innovative housing proposals for Roxbury (Bay State Banner, Nov. 10, 2016)"
"132,576","http://baystatebanner.com/news/2017/feb/02/proposals-are-citys-roxbury-housing-competition/","Proposals are in for city’s Roxbury housing competition (Bay State Banner, Feb. 2, 2017)"
"132,646","https://www.planning.org/events/nationalconferenceactivity/9110055/","Density Bonuses for Affordable Housing (National Planning Conference, May 7, 2017)"
"132,891","https://www.boston.gov/departments/new-urban-mechanics/urban-housing-unit-roadshow","Urban Housing Unit Roadshow"
"132,901","https://www.boston.gov/departments/new-urban-mechanics/housing-innovation-competition","Housing Innovation Competition"
"132,911","https://www.boston.gov/departments/new-urban-mechanics/density-bonus-pilot","Density Bonus Pilot"
"132,921","https://www.boston.gov/departments/new-urban-mechanics/clearing-homebuying-process","Clearing up the homebuying process"
"132,931","https://www.boston.gov/departments/new-urban-mechanics/addition-dwelling-unit-pilot","Addition Dwelling Unit Pilot"
"133,171","https://www.boston.gov/departments/city-council","City Council"
"133,216","http://imagine.boston.gov/imagine-boston-plan/","Read the plan"
"133,231","http://imagine.boston.gov/imagining-bostons-waterfront/","Imagining Boston’s Waterfront"
"133,236","http://imagine.boston.gov/boston-by-the-numbers/","Boston by the Numbers"
"133,241","http://imagine.boston.gov/forums-on-the-future/","Forums on the Future"
"133,246","http://imagine.boston.gov/emerging-ideas/","Emerging Ideas"
"133,251","http://imagine.boston.gov/growth/","Guiding Growth"
"133,291","http://imagine.boston.gov/get-involved/","Get involved"
"133,301","http://imagine.boston.gov/about/faq/","Common questions"
"133,311","http://imagine.boston.gov/blog/","Imagine Boston 2030 blog"
"133,326","http://www.100resilientcities.org/","100 Resilient Cities"
"133,331","https://www.boston.gov/departments/elderly-commission/age-friendly-boston","Age Friendly Boston"
"133,336","http://www.bostoncreates.org/","Boston Creates"
"133,341","https://www.boston.gov/environment-and-energy/open-space-and-recreation-plan-2015-2021","Open Space and Recreation Plan, 2015 - 2021"
"133,346","https://www.boston.gov/departments/environment/climate-ready-boston","Climate Ready Boston"
"133,351","http://www.bostonplans.org/planning/planning-initiatives/plan-south-boston-dorchester-ave","Dot Ave SPA"
"133,356","http://www.bostonplans.org/planning/planning-initiatives/plan-dudley-square","Dudley Square SPA"
"133,361","http://documents.boston.gov/pdfs/economicequityinclusionagenda.pdf","Economic Equity Agenda"
"133,366","http://www.bostonplans.org/planning/planning-initiatives/plan-dorchester-glovers-corner","Glover’s Corner SPA"
"133,371","https://www.bostonpublicschools.org/Page/6355","Build BPS"
"133,376","http://www.greenovateboston.org/","Greenovate Boston"
"133,381","https://documents.boston.gov/dnd/PDFs/An%20Action%20Plan%20to%20End%20Veteran%20and%20Chronic%20Homelessness%20in%20Boston%202015-2018.pdf","Homelessness Plan"
"133,386","https://www.boston.gov/departments/neighborhood-development/housing-changing-city-boston-2030","Housing a Changing City"
"133,391","http://highschoolredesign-boston.org/","High School Redesign"
"133,396","https://www.boston.gov/transportation/go-boston-2030","Go Boston 2030"
"133,401","http://www.bostonplans.org/planning/planning-initiatives/plan-jp-rox","JP Rox SPA"
"133,406","http://www.visionzeroboston.org/","Vision Zero"
"133,436","https://www.boston.gov/calendar/city-boston-preliminary-municipal-election","Candidates in 2017 preliminary municipal election"
"133,506","http://www.bphc.org/whatwedo/Recovery-Services/roadmap-to-recovery/Programs-and-Services/Pages/default.aspx","Public Health Commission"
"133,511","mailto:Tyoung@bphc.org","Training requests"
"133,531","https://edit.boston.gov/departments/recovery-services/tackling-substance-use-disorder-stigma#facts-about-addiction-treatment","Facts about addiction treatment"
"133,536","https://edit.boston.gov/departments/recovery-services/tackling-substance-use-disorder-stigma#language-toolkit","Language toolkit"
"133,571","https://drive.google.com/drive/u/0/folders/0B5pdqTMhDgHPYUhtS1UzaWhNbUU","Individual Score Sheets"
"133,771","http://www.starthub.org/","StartHub"
"133,776","https://hackdiversity.com/","Hack.Diversity"
"133,791","http://boston.masschallenge.org/pulse","PULSE@MassChallenge"
"133,956","http://www.americanaustralian.org/NewEngland","American Australian Association New England"
"133,976","http://bcfr.net/","Boston Committee on Foreign Relations"
"133,981","https://www.babcne.org/","Boston Irish Business Association"
"133,986","https://www.babcne.org/","British American Business Council of New England"
"133,991","http://www.faccne.org/","French-American Chamber of Commerce of New England"
"133,996","http://frenchtechhub.com/","French Tech Hub Boston"
"134,001","http://www.gabc-boston.org","German American Business Council Boston"
"134,006","http://www.gbane.org/index.html","Global Business Alliance of New England"
"134,011","http://bostonchamber.com/","Greater Boston Chamber of Commerce"
"134,016","http://iagb.org/","India Association of Greater Boston"
"134,021","http://www.iiicenter.org/","Irish International Immigrant Center"
"134,026","http://www.mass.gov/export","Massachusetts Export Center"
"134,031","http://www.massdevelopment.com","MassDevelopment"
"134,036","http://www.mass.gov/moiti","Massachusetts Office of International Trade &amp; Investment"
"134,041","http://thenaf.org/chapters/boston-home/","Netherland-America Foundation, Boston, Business Exchange"
"134,046","http://www.necbc.org","New England Canada Business Association"
"134,051","http://www.neibc.org","New England - Israeli Business Council"
"134,056","http://worldboston.org/","WorldBoston"
"134,066","http://bostonpic.org/news/2016/launch-of-greater-boston-it-tech-consortium","Boston IT/Tech Consortium"
"134,106","https://www.boston.gov/housing/boston-home-center","Test link"
"134,116","http://www.mass-ventures.com/","MassVentures"
"134,121","http://roxburyinnovationcenter.org/","Roxbury Innovation Center"
"134,256","https://city-boston.icims.com/jobs/12734/operations-strategy-analyst-%28sr.-data-proc.-systems-analyst%29/job?hub=8&mobile=false&width=1200&height=500&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-240","Operations Strategy Analyst"
"134,316","https://medium.com/@newurbanmechs/testing-our-way-to-an-affordable-future-43a03fd5ae21","Testing our Way to an Affordable Future"
"134,321","https://mayormartywalsh.com/the-housing-innovation-lab-a-good-idea-that-just-got-better-f031c27f97d7","The Housing Innovation Lab: A Good Idea that Just Got Better"
"134,501","http://lifesciencescorridor.com/","Explore Cluster"
"134,506","http://massdigitalhealth.org","Learn More"
"134,571","http://lifesciencescorridor.com/","Explore the corridor"
"134,581","http://massdigitalhealth.org","Massachusetts Digital Health Initiative"
"134,591","https://www.boston.gov/departments/neighborhood-development/helping-homeless","Helping the homeless"
"134,601","https://docs.google.com/presentation/d/12u6pIuBv6cvmjJcHxTT5SgG7f_Q0uVt_G75QjJ8jumc/edit?usp=sharing","Slide deck: An update on our progress"
"134,606","https://drive.google.com/open?id=0B0nFCIEbkND_Z0JGZlRib1FyR3d5UHpyQkwzc3JWU2NONno0","Homeless strategy: Housing"
"134,611","http://www.cityofboston.gov/stateofthecity/","Mayor Walsh's State of the City speech on ending homelessness among veterans"
"134,616","https://www.boston.gov/departments/neighborhood-development/homeless-resources-cold-weather","Cold weather resources for the homeless"
"134,621","https://www.boston.gov/departments/neighborhood-development/annual-homeless-census","Annual Homeless Census"
"134,861","https://docs.google.com/a/boston.gov/forms/d/e/1FAIpQLSdTC__7crpnXNuz7ZYwoT0RQURuE3DQsgpdry9u1I_ymFZDcQ/viewform?c=0&w=1","SIGN UP"
"134,916","http://www.massvetsadvisor.org/","Mass Vets Advisor"
"134,921","https://www.boston.gov/departments/veterans-services/resources-veterans","Resources for veterans"
"134,926","https://docs.google.com/a/boston.gov/forms/d/e/1FAIpQLSf_cEAGmsBzOgH1KtDxSW9QfJf7CQqZ0T4GCax9xuhi5Ygmug/viewform","Operation: Thank a Veteran"
"134,931","https://docs.google.com/a/boston.gov/forms/d/1EH6OEslKQAkWh0NsPbzILzBgp9CxeTf5sqnJdrg0Tio/edit?ts=5970e002","Memorial Day Flag Placement"
"134,941","http://www.massvetsadvisor.org/","Mass Vets Advisor"
"134,951","https://www.boston.gov/departments/veterans-services/resources-veterans","Resources for veterans"
"134,961","https://docs.google.com/a/boston.gov/forms/d/e/1FAIpQLSf_cEAGmsBzOgH1KtDxSW9QfJf7CQqZ0T4GCax9xuhi5Ygmug/viewform","Operation: Thank a Veteran"
"134,971","https://www.boston.gov/departments/veterans-services/memorial-day-flag-placement-veterans","Memorial Day Flag Placement"
"135,216","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Centers map"
"135,221","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Centers map"
"135,226","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Centers map"
"135,231","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Centers map"
"135,236","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Centers map"
"135,241","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,246","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,251","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,256","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,261","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,266","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,271","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,276","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,281","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,286","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,291","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,296","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,301","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,306","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,311","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,316","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,321","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,326","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
"135,331","http://boston.maps.arcgis.com/apps/MapTour/index.html?appid=e49b95556b224717b25236532303e41b","Community Center map"
